age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,y,test_control_flag,was_contacted
56,housemaid,married,basic.4y,unknown,no,no,cellular,5,wed,206.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
45,blue-collar,single,basic.4y,no,yes,no,cellular,5,wed,721.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,technician,single,high.school,no,no,no,cellular,5,wed,68.0,4.0,12,1,success,-1.8,92.893,-46.2,0,campaign group,1
34,blue-collar,single,high.school,no,no,no,cellular,5,wed,103.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
36,admin.,single,university.degree,no,yes,no,cellular,5,wed,325.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
35,services,single,high.school,no,no,no,cellular,5,wed,234.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,management,married,university.degree,no,yes,no,cellular,5,wed,77.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
53,admin.,married,basic.9y,no,yes,yes,cellular,5,wed,674.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
35,blue-collar,married,basic.6y,no,no,no,telephone,5,wed,622.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
29,blue-collar,married,basic.9y,no,no,no,cellular,5,wed,1966.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,blue-collar,married,university.degree,no,no,yes,cellular,5,wed,131.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
40,technician,married,basic.6y,no,yes,no,cellular,5,wed,156.0,5.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
32,technician,single,high.school,no,yes,no,cellular,5,wed,240.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
26,admin.,single,high.school,no,yes,no,cellular,5,wed,38.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
42,services,married,basic.9y,no,yes,no,cellular,5,wed,201.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
41,services,married,high.school,no,yes,no,cellular,5,wed,314.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
42,blue-collar,married,basic.4y,no,yes,no,cellular,5,wed,361.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
51,blue-collar,married,high.school,no,yes,no,cellular,5,wed,809.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
41,services,married,high.school,no,yes,no,cellular,5,wed,58.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,blue-collar,divorced,high.school,no,yes,no,cellular,5,wed,829.0,1.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
33,admin.,single,university.degree,no,yes,no,cellular,5,wed,484.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,entrepreneur,married,university.degree,no,yes,no,cellular,5,wed,204.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
24,admin.,single,high.school,no,yes,no,cellular,5,wed,437.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,blue-collar,single,basic.9y,no,no,yes,cellular,5,wed,37.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
49,blue-collar,divorced,high.school,no,yes,no,cellular,5,wed,204.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,admin.,married,high.school,no,yes,no,cellular,5,wed,163.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
58,management,married,basic.6y,unknown,no,no,cellular,5,wed,159.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,unemployed,single,high.school,no,yes,no,cellular,5,wed,1970.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
32,blue-collar,single,high.school,no,no,yes,cellular,5,wed,358.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,admin.,single,high.school,no,yes,no,cellular,5,wed,195.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,married,unknown,unknown,yes,no,telephone,5,wed,1302.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
42,blue-collar,married,basic.4y,unknown,no,no,telephone,5,wed,276.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,management,married,university.degree,no,yes,no,cellular,5,wed,172.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
41,blue-collar,married,basic.4y,no,yes,no,cellular,5,wed,186.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,1975.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
32,services,single,high.school,no,no,no,cellular,5,wed,248.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,married,high.school,no,yes,yes,cellular,5,wed,85.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
39,blue-collar,married,basic.4y,no,no,no,cellular,5,wed,199.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,self-employed,married,basic.9y,no,no,yes,cellular,5,wed,482.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
29,blue-collar,married,basic.9y,no,yes,yes,cellular,5,wed,98.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,single,university.degree,no,yes,no,cellular,5,wed,358.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
49,admin.,married,university.degree,no,yes,yes,cellular,5,wed,194.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,self-employed,single,university.degree,no,no,no,cellular,5,wed,340.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
40,blue-collar,single,basic.9y,no,yes,yes,telephone,5,wed,325.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,management,married,university.degree,no,no,no,cellular,5,wed,323.0,3.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
49,blue-collar,married,high.school,unknown,yes,yes,cellular,5,wed,65.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
41,blue-collar,married,unknown,no,yes,yes,cellular,5,wed,612.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,services,married,high.school,no,no,no,cellular,5,wed,251.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
45,admin.,single,high.school,unknown,no,no,cellular,5,wed,537.0,5.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
52,technician,divorced,high.school,no,no,yes,cellular,5,wed,191.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,married,high.school,no,no,no,telephone,5,wed,56.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,technician,single,professional.course,no,yes,no,cellular,5,wed,38.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,services,married,university.degree,no,yes,no,cellular,5,wed,154.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
24,housemaid,married,basic.9y,no,no,no,cellular,5,wed,45.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
43,blue-collar,married,basic.4y,no,yes,no,cellular,5,wed,255.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
31,blue-collar,single,basic.9y,no,no,yes,telephone,5,wed,53.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,single,university.degree,no,no,no,cellular,5,wed,196.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,173.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
30,admin.,single,high.school,no,no,no,cellular,5,wed,698.0,2.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
46,housemaid,married,basic.4y,unknown,yes,no,cellular,5,wed,369.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
55,services,single,high.school,no,no,yes,cellular,5,wed,107.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
39,blue-collar,single,university.degree,no,yes,no,cellular,5,wed,173.0,9.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,technician,single,professional.course,no,no,no,cellular,5,wed,62.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
32,technician,married,professional.course,no,no,no,cellular,5,wed,65.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,blue-collar,married,basic.6y,no,yes,no,cellular,5,wed,378.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
38,blue-collar,single,basic.9y,no,no,no,cellular,5,wed,654.0,2.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
32,blue-collar,single,basic.4y,no,yes,yes,cellular,5,wed,1805.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,married,university.degree,no,no,no,cellular,5,wed,12.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,married,basic.6y,unknown,no,no,cellular,5,wed,139.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,blue-collar,single,basic.9y,no,no,yes,cellular,5,wed,222.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
59,retired,divorced,professional.course,no,yes,no,cellular,5,wed,281.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
36,services,married,basic.9y,no,no,yes,cellular,5,wed,36.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
44,unemployed,divorced,basic.9y,no,no,no,telephone,5,wed,259.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
24,blue-collar,single,basic.9y,no,yes,no,cellular,5,wed,221.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,married,high.school,no,yes,no,cellular,5,wed,177.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,53.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
57,blue-collar,married,basic.6y,unknown,no,no,cellular,5,wed,97.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
42,blue-collar,divorced,basic.6y,no,yes,no,cellular,5,wed,16.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,self-employed,single,university.degree,no,no,no,cellular,5,wed,134.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
27,self-employed,married,basic.9y,no,yes,no,cellular,5,wed,285.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
27,blue-collar,single,basic.4y,no,yes,no,telephone,5,wed,179.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,technician,single,high.school,no,yes,no,cellular,5,wed,446.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,management,single,university.degree,no,no,yes,cellular,5,wed,136.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
32,blue-collar,single,high.school,no,no,yes,cellular,5,wed,204.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,services,single,high.school,no,yes,no,cellular,5,wed,240.0,3.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
28,blue-collar,married,basic.4y,no,no,yes,cellular,5,wed,135.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
31,blue-collar,married,basic.6y,no,yes,no,cellular,5,wed,1279.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
44,admin.,divorced,professional.course,no,no,yes,telephone,5,wed,38.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,single,basic.9y,no,no,yes,cellular,5,wed,331.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
49,unemployed,married,basic.4y,unknown,no,no,cellular,5,wed,771.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
49,entrepreneur,married,basic.4y,unknown,yes,no,cellular,5,wed,491.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,housemaid,divorced,university.degree,no,yes,no,cellular,5,wed,873.0,3.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
32,technician,single,university.degree,no,yes,no,cellular,5,wed,75.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,admin.,married,university.degree,no,no,yes,cellular,5,wed,72.0,4.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,married,high.school,no,yes,no,cellular,5,wed,96.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,married,basic.9y,no,yes,no,cellular,5,wed,310.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,admin.,single,university.degree,no,no,no,cellular,5,wed,149.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,admin.,single,high.school,no,yes,yes,cellular,5,wed,196.0,3.0,999,1,failure,-1.8,92.893,-46.2,1,campaign group,0
25,blue-collar,married,basic.9y,no,no,no,cellular,5,wed,201.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
32,blue-collar,single,basic.9y,no,no,no,cellular,5,thu,247.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,admin.,single,high.school,no,no,no,cellular,5,thu,14.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
59,admin.,divorced,basic.9y,no,yes,no,cellular,5,thu,8.0,6.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
37,services,married,high.school,no,yes,yes,cellular,5,thu,436.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
26,self-employed,married,high.school,no,yes,yes,cellular,5,thu,181.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
30,technician,married,basic.9y,no,yes,no,telephone,5,thu,7.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
38,blue-collar,married,basic.4y,no,no,no,cellular,5,thu,102.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
36,admin.,single,university.degree,no,yes,no,cellular,5,thu,19.0,8.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
36,blue-collar,married,basic.9y,no,yes,no,cellular,5,thu,113.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
47,blue-collar,married,basic.4y,unknown,no,no,cellular,5,thu,14.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,single,university.degree,no,no,no,cellular,5,thu,17.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,divorced,basic.9y,no,no,yes,telephone,5,thu,18.0,6.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
24,blue-collar,single,basic.9y,unknown,yes,yes,cellular,5,thu,17.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
30,services,single,high.school,no,unknown,unknown,cellular,5,thu,11.0,15.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
35,blue-collar,married,basic.6y,unknown,yes,yes,cellular,5,thu,263.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
43,blue-collar,married,basic.4y,no,no,yes,cellular,5,thu,722.0,2.0,11,1,success,-1.8,92.893,-46.2,1,campaign group,1
33,admin.,married,professional.course,no,no,yes,cellular,5,thu,178.0,8.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,5,thu,6.0,6.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
30,technician,married,basic.6y,no,no,no,cellular,5,thu,25.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,blue-collar,married,basic.9y,no,yes,no,cellular,5,thu,222.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,married,university.degree,unknown,no,no,cellular,5,thu,344.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,married,basic.6y,no,no,no,cellular,5,thu,467.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
20,blue-collar,single,basic.9y,unknown,yes,no,cellular,5,thu,42.0,7.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
40,technician,married,professional.course,no,yes,no,cellular,5,thu,580.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
26,blue-collar,single,basic.9y,no,yes,no,cellular,5,thu,40.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,services,single,high.school,no,no,no,cellular,5,thu,350.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,management,married,university.degree,no,no,no,cellular,5,thu,11.0,8.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
45,self-employed,married,high.school,no,yes,no,cellular,5,thu,21.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,management,single,university.degree,no,yes,yes,cellular,5,thu,146.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
26,management,married,university.degree,no,no,no,cellular,5,thu,84.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,blue-collar,single,high.school,no,yes,yes,telephone,5,thu,22.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,blue-collar,single,basic.4y,no,no,no,cellular,5,thu,166.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
39,blue-collar,divorced,basic.9y,unknown,no,no,cellular,5,thu,46.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
28,entrepreneur,married,high.school,no,yes,no,cellular,5,thu,61.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
34,admin.,married,high.school,no,no,no,cellular,5,thu,362.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
32,blue-collar,married,basic.9y,no,yes,no,cellular,5,thu,83.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
25,services,single,high.school,no,no,no,cellular,5,thu,566.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
50,self-employed,married,basic.9y,unknown,no,no,cellular,5,thu,287.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
30,technician,married,basic.9y,no,no,no,cellular,5,thu,64.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,admin.,married,high.school,no,no,no,cellular,5,thu,244.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
26,management,single,university.degree,no,yes,no,cellular,5,thu,667.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
26,admin.,single,high.school,unknown,no,no,cellular,5,thu,136.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
26,management,single,university.degree,no,no,no,cellular,5,thu,715.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
40,admin.,divorced,high.school,no,yes,no,cellular,5,thu,123.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
44,admin.,married,basic.9y,unknown,yes,yes,cellular,5,thu,414.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
33,services,single,high.school,no,yes,no,cellular,5,thu,201.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
31,admin.,divorced,high.school,no,no,no,cellular,5,thu,145.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,technician,single,professional.course,no,no,no,cellular,5,thu,248.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
42,blue-collar,married,basic.9y,no,no,no,cellular,5,thu,190.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,services,single,high.school,no,no,yes,cellular,5,thu,603.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
27,blue-collar,married,basic.9y,no,no,no,cellular,5,thu,283.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
27,admin.,married,professional.course,no,yes,no,cellular,5,thu,267.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
34,blue-collar,single,basic.9y,no,no,no,cellular,5,thu,484.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
27,self-employed,single,university.degree,no,yes,yes,cellular,5,thu,73.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
27,self-employed,single,university.degree,no,no,no,cellular,5,thu,185.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
27,self-employed,single,university.degree,no,no,no,cellular,5,thu,223.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
35,technician,married,professional.course,no,yes,no,cellular,5,thu,590.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
30,blue-collar,single,basic.9y,no,yes,yes,cellular,5,thu,273.0,3.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,blue-collar,single,high.school,no,no,no,cellular,5,thu,451.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
35,entrepreneur,married,professional.course,no,yes,no,telephone,5,thu,12.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
25,services,single,high.school,no,no,no,cellular,5,thu,646.0,5.0,999,0,nonexistent,-1.8,92.893,-46.2,1,campaign group,0
24,admin.,single,professional.course,no,no,no,cellular,5,thu,210.0,6.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
29,blue-collar,married,basic.9y,unknown,yes,no,cellular,5,thu,297.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
30,blue-collar,married,basic.4y,unknown,yes,no,telephone,5,thu,162.0,2.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
33,admin.,single,university.degree,no,yes,yes,cellular,5,thu,255.0,2.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
41,technician,married,professional.course,no,yes,no,cellular,5,thu,377.0,4.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
37,housemaid,single,high.school,no,yes,no,cellular,5,thu,165.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
31,blue-collar,married,basic.6y,unknown,no,no,cellular,5,thu,263.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
32,management,married,professional.course,no,no,no,cellular,5,thu,125.0,1.0,999,1,failure,-1.8,92.893,-46.2,0,campaign group,0
49,services,married,high.school,no,no,no,cellular,5,thu,67.0,1.0,999,0,nonexistent,-1.8,92.893,-46.2,0,campaign group,0
